site,date,word_count,grade_level,comment_count,likes
commonsense,2022-11-03,1933,7.6,541,644
commonsense,2022-11-04,3215,7.9,798,992
commonsense,2022-11-05,241,9.6,422,180
commonsense,2022-11-07,1650,10.7,755,1245
commonsense,2022-11-09,1862,7.1,698,332
commonsense,2022-11-11,2271,9.2,626,436
commonsense,2022-11-10,142,7.5,442,149
commonsense,2022-11-11,3213,7.4,878,628
commonsense,2022-11-13,1140,10.9,424,303
commonsense,2022-11-14,2343,8.9,412,560
commonsense,2022-11-17,1454,9.4,740,281
commonsense,2022-11-21,1457,9.2,924,881
commonsense,2022-11-18,2898,8.9,724,469
commonsense,2022-11-19,160,10.9,180,133
commonsense,2022-11-20,2743,7.8,370,523
commonsense,2022-11-28,1871,9.8,775,537
commonsense,2022-11-23,994,6.8,220,934
commonsense,2022-11-26,209,9.3,348,368
commonsense,2022-11-25,1847,6.9,798,655
commonsense,2022-11-30,9871,6.4,360,404
commonsense,2022-12-01,1622,7.2,524,745
commonsense,2022-12-02,2634,6.9,1125,607
noahpinion,2020-11-24,855,9.9,21,41
noahpinion,2020-11-25,1984,8.5,22,65
noahpinion,2020-11-26,46,7.5,32,17
noahpinion,2020-11-27,1026,9.0,54,22
noahpinion,2020-11-29,1101,11.2,88,20
noahpinion,2020-11-30,901,9.1,31,32
noahpinion,2020-12-02,2008,9.1,12,27
noahpinion,2020-12-08,2112,9.1,27,37
noahpinion,2020-12-04,2252,9.1,19,54
noahpinion,2020-12-03,1893,9.1,14,21
noahpinion,2020-12-08,1448,10.4,24,15
noahpinion,2020-12-06,1217,11.9,39,25
noahpinion,2020-12-06,491,10.6,14,8
noahpinion,2020-12-07,604,6.5,11,17
noahpinion,2020-12-10,1515,10.3,26,18
noahpinion,2020-12-12,2121,10.8,23,41
noahpinion,2020-12-12,986,8.8,47,13
noahpinion,2020-12-13,935,8.5,12,22
noahpinion,2021-05-29,2124,10.1,29,21
noahpinion,2021-05-11,2960,5.5,17,48
noahpinion,2020-12-15,1206,9.2,23,27
noahpinion,2020-12-16,1563,10.0,18,25
noahpinion,2020-12-19,2107,10.9,44,22
noahpinion,2020-12-18,1451,7.2,35,23
noahpinion,2020-12-21,2174,9.5,21,14
noahpinion,2020-12-22,1628,7.4,16,20
noahpinion,2020-12-24,1847,8.9,149,53
noahpinion,2020-12-25,1361,7.9,28,40
noahpinion,2020-12-27,1642,10.1,48,27
noahpinion,2020-12-28,2049,8.9,10,23
noahpinion,2020-12-30,2405,8.5,80,44
noahpinion,2020-12-31,826,7.6,28,19
noahpinion,2021-01-01,1742,9.3,71,81
noahpinion,2021-01-01,894,8.9,28,25
noahpinion,2021-01-02,1722,11.0,24,16
noahpinion,2021-01-03,55,4.2,233,8
noahpinion,2021-01-04,903,9.0,6,12
noahpinion,2021-01-05,1301,8.9,14,25
noahpinion,2021-01-06,1668,10.7,17,19
noahpinion,2021-01-07,1706,9.8,23,31
noahpinion,2021-01-08,2813,10.2,65,32
noahpinion,2021-01-09,2435,9.6,31,20
noahpinion,2021-01-10,1997,9.5,35,30
noahpinion,2021-01-11,2417,11.7,50,23
noahpinion,2021-01-12,1543,10.2,37,28
noahpinion,2021-01-19,2610,10.6,63,69
noahpinion,2021-01-13,1859,10.2,65,16
noahpinion,2021-01-14,2179,9.2,13,13
noahpinion,2021-01-15,1750,9.4,125,32
noahpinion,2021-01-16,4238,6.7,26,10
noahpinion,2021-01-17,1843,10.6,9,11
noahpinion,2021-01-30,2305,9.4,185,90
noahpinion,2021-01-18,961,8.9,26,17
noahpinion,2021-01-20,2040,9.8,14,21
noahpinion,2021-01-21,1179,9.0,34,30
noahpinion,2021-01-22,3171,8.9,73,69
noahpinion,2021-01-23,1618,11.8,58,37
noahpinion,2021-01-24,2426,10.2,48,59
noahpinion,2021-01-25,1849,9.1,42,16
noahpinion,2021-01-26,2092,9.3,43,31
noahpinion,2021-01-27,2821,9.6,137,35
noahpinion,2021-01-28,2270,9.6,12,16
noahpinion,2021-01-29,3282,10.6,45,61
noahpinion,2021-02-01,1407,9.8,29,23
noahpinion,2021-02-04,6171,11.2,26,33
noahpinion,2021-02-02,1762,8.2,22,24
noahpinion,2021-02-03,1036,9.5,32,45
noahpinion,2021-02-05,2418,9.4,28,33
noahpinion,2021-02-05,1433,9.5,20,18
noahpinion,2021-02-06,1978,10.7,51,19
noahpinion,2021-02-07,1212,9.6,26,34
noahpinion,2021-02-09,1113,8.5,24,22
noahpinion,2021-02-10,741,9.3,13,13
noahpinion,2021-02-11,3548,9.9,87,62
noahpinion,2021-02-12,2301,8.6,97,37
noahpinion,2021-02-13,1836,12.2,26,42
noahpinion,2021-02-14,1621,9.4,123,51
noahpinion,2021-02-15,2310,10.7,42,46
noahpinion,2021-02-17,2487,11.0,30,25
noahpinion,2021-02-18,1444,10.1,41,43
noahpinion,2021-02-20,145,13.6,25,32
noahpinion,2021-02-25,1504,10.1,33,31
noahpinion,2021-02-22,1792,9.9,41,48
noahpinion,2021-02-24,2731,10.9,95,39
noahpinion,2021-03-09,1839,9.9,63,38
noahpinion,2021-03-01,1772,10.7,44,55
noahpinion,2021-02-27,3204,9.7,20,21
noahpinion,2021-02-28,11664,10.7,28,42
noahpinion,2021-03-02,2896,10.4,29,20
noahpinion,2021-03-04,2348,9.6,19,19
noahpinion,2021-03-06,1597,9.8,32,9
noahpinion,2021-03-07,1869,9.1,67,40
noahpinion,2021-03-08,6895,10.6,56,162
noahpinion,2021-03-11,1899,8.5,10,5
noahpinion,2021-03-14,1670,11.5,57,43
noahpinion,2021-03-12,1283,8.6,28,41
noahpinion,2021-03-15,2000,10.1,27,25
noahpinion,2021-03-16,2656,11.2,37,37
noahpinion,2021-03-18,2144,10.8,18,20
noahpinion,2021-03-19,1519,9.1,45,33
noahpinion,2021-03-20,2341,8.8,49,41
noahpinion,2021-03-22,1789,10.2,17,26
noahpinion,2021-03-21,1441,9.2,45,26
noahpinion,2021-03-24,1616,10.2,29,28
noahpinion,2021-04-26,2619,11.0,109,63
noahpinion,2021-03-26,1618,11.0,29,44
noahpinion,2021-03-28,2095,10.8,127,73
noahpinion,2021-03-30,2482,11.2,77,81
noahpinion,2021-04-01,2369,11.9,15,10
noahpinion,2021-04-02,2082,10.1,31,27
noahpinion,2021-04-03,3110,11.1,66,108
noahpinion,2021-04-04,3646,10.1,86,121
noahpinion,2021-04-05,5839,12.9,7,13
noahpinion,2021-04-07,1951,9.5,34,29
noahpinion,2021-04-08,2513,9.6,13,13
noahpinion,2021-04-10,2512,10.4,40,34
noahpinion,2021-04-13,4015,10.0,95,69
noahpinion,2021-04-11,2126,8.1,56,36
noahpinion,2021-04-15,1996,11.9,130,40
noahpinion,2021-04-17,2390,8.1,8,68
noahpinion,2021-04-18,2636,9.9,14,37
noahpinion,2021-04-19,1965,9.7,38,44
noahpinion,2021-04-19,1096,10.0,37,13
noahpinion,2021-04-20,1441,8.9,75,44
noahpinion,2021-04-22,1581,9.7,19,32
noahpinion,2021-04-23,2209,9.8,25,20
noahpinion,2021-04-27,1797,11.5,103,40
noahpinion,2021-04-28,1481,10.7,232,28
noahpinion,2021-04-30,2212,10.9,9,25
noahpinion,2021-05-01,1979,10.8,91,50
noahpinion,2021-05-02,2003,11.0,63,61
noahpinion,2021-05-04,1768,11.8,54,17
noahpinion,2021-05-05,7708,7.6,6,9
noahpinion,2021-05-06,2410,12.8,18,30
noahpinion,2021-05-07,1535,10.6,30,27
noahpinion,2021-05-09,1189,9.9,94,44
noahpinion,2021-05-17,1743,9.6,200,67
noahpinion,2021-05-12,2048,8.4,15,13
noahpinion,2021-05-13,2770,9.8,134,147
noahpinion,2021-05-14,2203,10.5,4,13
noahpinion,2021-05-16,1624,10.5,29,15
noahpinion,2021-05-19,2496,10.2,20,14
noahpinion,2021-05-21,1795,9.2,38,44
noahpinion,2021-05-23,2086,9.8,46,37
noahpinion,2021-05-24,1714,10.7,39,56
noahpinion,2021-05-26,1532,7.7,58,53
noahpinion,2021-05-27,2567,9.1,33,122
noahpinion,2021-05-28,1450,10.1,14,18
noahpinion,2021-05-30,5695,10.1,14,26
noahpinion,2021-06-01,1703,11.0,60,29
noahpinion,2021-06-10,3075,9.8,2,30
noahpinion,2021-06-03,2279,9.5,37,43
noahpinion,2021-06-05,1488,10.1,57,74
noahpinion,2021-06-06,2319,10.4,33,25
noahpinion,2021-06-07,1445,10.8,151,111
noahpinion,2021-06-08,2056,10.5,62,44
noahpinion,2021-06-12,1072,11.0,47,24
noahpinion,2021-06-13,2249,10.5,22,51
noahpinion,2021-06-15,1906,9.2,25,54
noahpinion,2021-06-16,1614,9.3,46,28
noahpinion,2021-06-17,2045,8.7,52,26
noahpinion,2021-06-18,1645,10.8,58,55
noahpinion,2021-06-19,1746,10.1,28,25
noahpinion,2021-06-21,1272,10.7,48,45
noahpinion,2021-06-22,5256,10.8,58,146
noahpinion,2021-06-24,2771,12.6,24,43
noahpinion,2021-06-25,1161,9.8,44,66
noahpinion,2021-06-26,3811,10.6,97,44
noahpinion,2021-06-28,1937,10.1,35,24
noahpinion,2021-06-30,1621,9.8,59,23
noahpinion,2021-07-12,1869,8.5,90,60
noahpinion,2021-06-29,1627,10.9,33,44
noahpinion,2021-07-28,1894,12.0,114,62
noahpinion,2021-07-01,1645,11.9,17,34
noahpinion,2021-07-02,2258,10.5,42,35
noahpinion,2021-07-04,1205,11.1,37,81
noahpinion,2021-07-06,2637,11.5,77,73
noahpinion,2021-07-07,5365,11.0,11,25
noahpinion,2021-07-09,1097,10.0,42,65
noahpinion,2021-07-10,2464,9.9,15,17
noahpinion,2021-07-13,6559,11.2,36,68
noahpinion,2021-07-14,2338,10.1,72,79
noahpinion,2021-07-15,1840,10.3,23,31
noahpinion,2021-07-16,1633,10.2,77,47
noahpinion,2021-07-17,1509,9.7,32,116
noahpinion,2021-07-20,2396,8.4,154,52
noahpinion,2021-07-22,1520,12.1,34,47
noahpinion,2021-07-21,41,3.9,18,46
noahpinion,2021-07-23,162,9.2,7,12
noahpinion,2021-07-25,2271,11.5,183,204
noahpinion,2021-07-26,2033,10.4,17,25
noahpinion,2021-07-27,1443,12.6,46,55
noahpinion,2021-07-29,1975,11.1,16,27
noahpinion,2021-08-04,991,9.2,20,33
noahpinion,2021-07-31,6977,9.5,34,34
noahpinion,2021-08-01,1284,12.5,22,37
noahpinion,2021-09-30,2174,11.4,34,31
noahpinion,2021-08-03,1960,10.9,39,37
noahpinion,2021-08-06,2076,10.8,45,49
noahpinion,2021-08-17,1922,11.9,33,31
noahpinion,2021-08-08,1960,9.5,76,63
noahpinion,2021-09-06,2720,10.2,106,117
noahpinion,2021-08-10,1807,9.0,16,32
noahpinion,2021-08-11,1142,11.9,44,52
noahpinion,2021-08-12,1576,11.9,11,20
noahpinion,2021-08-14,1373,10.7,34,32
noahpinion,2021-08-16,2556,9.1,94,98
noahpinion,2021-08-19,1874,12.5,37,39
noahpinion,2021-08-21,1749,12.5,64,38
noahpinion,2021-08-23,1755,9.7,66,50
noahpinion,2021-08-24,2332,12.5,82,67
noahpinion,2021-08-27,2020,9.2,18,30
noahpinion,2021-08-28,2088,10.1,10,25
noahpinion,2021-08-30,1804,9.8,124,92
noahpinion,2021-09-04,1475,10.3,26,32
noahpinion,2021-09-01,1913,11.3,53,34
noahpinion,2021-09-02,1584,11.4,26,26
noahpinion,2021-09-08,3282,9.5,27,34
noahpinion,2021-09-10,2346,11.9,27,41
noahpinion,2021-09-12,3000,10.4,28,60
noahpinion,2021-09-15,1443,11.8,59,34
noahpinion,2021-09-16,3485,13.8,44,28
noahpinion,2021-09-18,2323,11.4,21,28
noahpinion,2021-09-19,2888,9.9,58,78
noahpinion,2021-09-21,1545,11.2,29,63
noahpinion,2021-09-24,1805,10.6,47,55
noahpinion,2021-09-26,2497,13.4,14,21
noahpinion,2021-09-28,1695,9.5,112,67
noahpinion,2021-10-01,5622,9.6,21,33
noahpinion,2021-10-03,1974,11.7,34,41
noahpinion,2021-10-06,2090,10.8,30,44
noahpinion,2021-10-08,2093,10.1,101,37
noahpinion,2021-10-10,2175,10.3,80,41
noahpinion,2021-10-12,2371,10.4,88,59
noahpinion,2021-10-14,1334,10.9,22,21
noahpinion,2021-10-18,1996,12.3,88,77
noahpinion,2021-10-15,2959,10.0,110,70
noahpinion,2021-10-21,1931,11.9,42,51
noahpinion,2021-10-22,2387,12.4,83,61
noahpinion,2021-10-24,2423,10.9,69,46
noahpinion,2021-10-26,2194,9.1,22,23
noahpinion,2021-10-27,1579,10.7,41,78
noahpinion,2021-10-29,2312,10.2,30,28
noahpinion,2021-11-01,2545,10.9,32,37
noahpinion,2021-11-02,2347,9.1,19,32
noahpinion,2021-11-03,1769,11.2,52,77
noahpinion,2021-11-04,2315,11.5,27,29
noahpinion,2021-11-07,2728,11.9,90,158
noahpinion,2021-11-12,1349,8.9,23,47
noahpinion,2021-11-15,2308,11.9,37,108
noahpinion,2021-11-09,1933,9.3,81,47
noahpinion,2021-11-10,1822,9.8,67,54
noahpinion,2021-11-13,1664,11.8,64,54
noahpinion,2021-11-17,1577,10.4,38,45
noahpinion,2021-11-19,1442,10.7,15,22
noahpinion,2021-11-20,2720,8.8,79,28
noahpinion,2021-11-21,2545,10.5,25,95
noahpinion,2021-11-23,1536,11.2,32,22
noahpinion,2021-11-28,1680,9.7,97,85
noahpinion,2021-11-27,394,9.4,31,39
noahpinion,2021-11-30,2198,10.4,64,56
noahpinion,2021-12-02,2649,10.6,17,25
noahpinion,2021-12-04,3070,9.8,74,56
noahpinion,2021-12-06,1847,11.2,49,67
noahpinion,2021-12-08,2758,12.2,76,115
noahpinion,2021-12-10,2416,12.1,53,67
noahpinion,2021-12-11,543,11.1,11,18
noahpinion,2021-12-13,1681,8.8,6,19
noahpinion,2021-12-14,2870,9.9,9,22
noahpinion,2021-12-23,2076,10.2,85,50
noahpinion,2021-12-16,1314,10.3,26,44
noahpinion,2021-12-18,2323,8.5,55,87
noahpinion,2021-12-20,2468,11.9,25,36
noahpinion,2021-12-21,1775,11.9,29,51
noahpinion,2022-01-03,5928,10.1,29,82
noahpinion,2021-12-24,1267,9.4,22,59
noahpinion,2021-12-26,1045,11.6,47,72
noahpinion,2021-12-27,1894,11.9,40,69
noahpinion,2021-12-28,2190,12.3,52,45
noahpinion,2022-01-01,2167,10.9,11,43
noahpinion,2022-01-01,3055,10.9,29,50
noahpinion,2022-01-04,2582,10.2,7,20
noahpinion,2022-01-06,2218,11.0,123,52
noahpinion,2022-01-07,2098,10.7,19,37
noahpinion,2022-01-09,2260,11.0,45,55
noahpinion,2022-01-10,2494,8.3,26,71
noahpinion,2022-01-11,1922,9.4,81,86
noahpinion,2022-01-12,2081,11.5,56,55
noahpinion,2022-01-15,1647,10.5,84,97
noahpinion,2022-01-13,2000,11.6,20,25
noahpinion,2022-01-17,2433,12.8,19,36
noahpinion,2022-01-18,1304,12.5,37,69
noahpinion,2022-01-19,2805,10.5,26,23
noahpinion,2022-01-20,2812,9.5,100,110
noahpinion,2022-01-22,2867,9.9,43,31
noahpinion,2022-01-23,2287,10.2,46,74
noahpinion,2022-01-25,3196,9.5,55,34
noahpinion,2022-01-26,2304,12.8,40,15
noahpinion,2022-01-28,2740,10.1,52,41
noahpinion,2022-01-29,2671,11.5,12,22
noahpinion,2022-01-31,3624,10.3,90,34
noahpinion,2022-02-03,3259,14.0,38,78
noahpinion,2022-02-02,2164,10.3,45,34
noahpinion,2022-02-05,2000,10.9,34,77
noahpinion,2022-02-07,3076,11.2,40,120
noahpinion,2022-02-08,2359,9.4,31,33
noahpinion,2022-02-10,2421,10.7,23,18
noahpinion,2022-02-11,2165,11.9,36,96
noahpinion,2022-02-14,2401,10.3,100,89
noahpinion,2022-02-15,2109,8.4,81,40
noahpinion,2022-02-16,4390,11.9,6,27
noahpinion,2022-02-19,1973,11.4,61,50
noahpinion,2022-02-21,3408,10.8,23,64
noahpinion,2022-02-23,2840,9.9,5,28
noahpinion,2022-02-25,2846,10.7,116,235
noahpinion,2022-02-27,2324,10.8,22,104
noahpinion,2022-02-28,478,8.5,22,40
noahpinion,2022-03-01,1472,11.1,56,88
noahpinion,2022-03-03,2503,10.6,8,39
noahpinion,2022-03-04,5509,12.7,5,24
noahpinion,2022-03-07,1809,11.4,83,64
noahpinion,2022-03-06,1294,9.7,41,57
noahpinion,2022-03-08,1697,8.3,38,64
noahpinion,2022-03-10,2493,10.7,6,20
noahpinion,2022-03-11,2796,9.3,121,95
noahpinion,2022-03-13,2628,10.3,12,33
noahpinion,2022-03-14,1480,9.8,22,46
noahpinion,2022-03-16,2817,12.8,100,117
noahpinion,2022-03-21,2051,10.1,232,134
noahpinion,2022-03-17,2373,10.1,25,60
noahpinion,2022-03-18,1690,10.2,47,75
noahpinion,2022-03-22,1883,9.5,42,26
noahpinion,2022-03-23,2634,10.1,40,75
noahpinion,2022-03-24,3913,9.5,10,46
noahpinion,2022-03-25,1875,7.9,64,36
noahpinion,2022-04-02,2212,10.6,13,40
noahpinion,2022-03-28,2468,9.6,82,92
noahpinion,2022-03-29,2401,10.5,23,32
noahpinion,2022-04-04,2966,10.0,54,78
noahpinion,2022-03-31,2663,10.4,85,86
noahpinion,2022-04-01,6680,12.9,28,65
noahpinion,2022-04-10,2841,10.7,28,54
noahpinion,2022-04-06,2499,8.5,18,49
noahpinion,2022-04-07,2314,9.9,71,73
noahpinion,2022-04-08,499,9.7,20,31
noahpinion,2022-04-11,2181,9.8,38,56
noahpinion,2022-04-12,1500,9.8,68,58
noahpinion,2022-04-14,2427,9.5,63,42
noahpinion,2022-04-15,3008,7.4,90,87
noahpinion,2022-04-17,2491,11.9,268,154
noahpinion,2022-04-18,1718,12.5,5,50
noahpinion,2022-04-20,1939,9.8,121,74
noahpinion,2022-04-21,2734,11.4,26,59
noahpinion,2022-05-26,3021,10.4,22,41
noahpinion,2022-04-23,7497,8.2,61,95
noahpinion,2022-04-24,3338,12.5,23,29
noahpinion,2022-04-26,1545,11.0,66,107
noahpinion,2022-04-27,2808,9.6,34,61
noahpinion,2022-04-28,2737,10.4,62,62
noahpinion,2022-04-29,1956,7.1,50,125
noahpinion,2022-05-02,2351,10.1,19,28
noahpinion,2022-05-03,3181,8.7,38,44
noahpinion,2022-05-06,2437,11.0,36,78
noahpinion,2022-05-05,1768,11.7,70,64
noahpinion,2022-05-08,3036,9.0,16,41
noahpinion,2022-05-09,2257,9.6,106,153
noahpinion,2022-05-10,1380,11.8,28,60
noahpinion,2022-05-12,1814,9.2,25,46
noahpinion,2022-05-14,2457,9.8,76,119
noahpinion,2022-05-16,2546,9.9,72,95
noahpinion,2022-05-17,1942,10.5,91,115
noahpinion,2022-05-18,2015,9.9,17,48
noahpinion,2022-05-20,2404,8.3,17,34
noahpinion,2022-05-23,1132,9.7,68,128
noahpinion,2022-05-25,2765,10.6,37,98
noahpinion,2022-05-30,2525,10.7,39,71
noahpinion,2022-05-27,1631,9.2,28,92
noahpinion,2022-05-29,2204,8.6,27,20
noahpinion,2022-05-31,1927,10.1,24,53
noahpinion,2022-06-01,1917,11.5,19,25
noahpinion,2022-06-03,4600,12.8,16,45
noahpinion,2022-06-04,2556,10.1,40,135
noahpinion,2022-06-06,2199,10.4,36,62
noahpinion,2022-06-08,2425,11.1,133,126
noahpinion,2022-07-19,2685,10.3,36,60
noahpinion,2022-06-09,1703,8.3,25,45
noahpinion,2022-06-10,2279,9.5,134,149
noahpinion,2022-06-12,1399,11.6,54,106
noahpinion,2022-06-13,2501,10.0,14,66
noahpinion,2022-06-15,2652,9.9,61,135
noahpinion,2022-06-14,2052,10.9,23,49
noahpinion,2022-06-22,2083,11.8,133,158
noahpinion,2022-06-16,1977,6.1,106,238
noahpinion,2022-06-18,2817,9.8,80,63
noahpinion,2022-06-20,2071,9.3,43,47
noahpinion,2022-06-21,6804,10.1,57,128
noahpinion,2022-06-24,2591,9.4,31,47
noahpinion,2022-07-05,2875,10.0,27,45
noahpinion,2022-06-28,2069,10.3,35,157
noahpinion,2022-06-26,1709,11.2,99,101
noahpinion,2022-06-27,449,10.9,24,58
noahpinion,2022-07-01,1108,9.8,37,140
noahpinion,2022-06-30,2272,9.8,19,32
noahpinion,2022-08-07,2106,11.0,93,169
noahpinion,2022-07-04,2528,10.2,141,206
noahpinion,2022-07-10,2487,8.2,85,162
noahpinion,2022-07-07,2201,8.6,72,83
noahpinion,2022-07-08,4157,12.2,32,175
noahpinion,2022-07-12,3460,8.5,107,250
noahpinion,2022-07-11,2171,10.9,40,169
noahpinion,2022-07-14,1948,9.6,60,66
noahpinion,2022-07-15,2624,9.9,73,163
noahpinion,2022-07-16,1987,12.0,36,89
noahpinion,2022-07-17,3768,11.3,26,78
noahpinion,2022-07-18,2565,11.0,109,140
noahpinion,2022-07-21,3193,9.7,225,257
noahpinion,2022-07-22,2095,15.1,68,130
noahpinion,2022-07-23,1736,10.1,60,137
noahpinion,2022-07-25,3561,10.9,23,58
noahpinion,2022-07-26,1462,8.3,37,93
noahpinion,2022-07-27,3024,11.3,45,94
noahpinion,2022-08-02,2892,10.5,44,118
noahpinion,2022-07-28,1946,9.2,84,91
noahpinion,2022-07-29,1521,10.7,53,119
noahpinion,2022-07-31,1375,8.3,97,89
noahpinion,2022-08-04,2690,10.5,96,135
noahpinion,2022-08-01,2843,9.3,116,153
noahpinion,2022-08-03,2205,9.6,29,46
noahpinion,2022-08-08,2227,12.1,26,55
noahpinion,2022-08-10,2215,9.1,57,83
noahpinion,2022-08-09,2252,9.7,104,179
noahpinion,2022-08-11,1653,9.0,51,107
noahpinion,2022-08-30,2555,9.2,54,111
noahpinion,2022-08-14,2507,11.3,86,141
noahpinion,2022-08-15,2470,10.7,78,100
noahpinion,2022-08-16,2546,10.1,46,103
noahpinion,2022-08-17,2954,12.1,59,91
noahpinion,2022-08-21,2560,11.9,78,109
noahpinion,2022-08-18,2491,11.4,31,60
noahpinion,2022-08-22,2403,9.7,55,118
noahpinion,2022-08-23,3336,10.7,56,62
noahpinion,2022-08-24,1878,12.7,44,82
noahpinion,2022-08-26,3398,12.7,264,270
noahpinion,2022-08-27,2769,12.9,144,222
noahpinion,2022-08-29,1708,9.3,60,85
noahpinion,2022-08-31,1995,11.3,116,179
noahpinion,2022-09-01,1846,7.6,124,137
noahpinion,2022-09-02,4924,12.2,89,151
noahpinion,2022-09-04,358,9.9,12,48
noahpinion,2022-09-05,2537,10.7,113,186
noahpinion,2022-09-06,2197,10.5,34,77
noahpinion,2022-09-09,2223,10.0,24,44
noahpinion,2022-09-07,2901,11.4,56,116
noahpinion,2022-09-10,4682,11.4,168,132
noahpinion,2022-09-11,2214,10.4,176,174
noahpinion,2022-09-13,1548,10.6,18,54
noahpinion,2022-09-14,1567,9.8,60,122
noahpinion,2022-09-16,1503,8.5,91,150
noahpinion,2022-09-17,1817,9.9,65,118
noahpinion,2022-09-19,1876,10.8,49,81
noahpinion,2022-09-20,2714,10.4,40,74
noahpinion,2022-09-21,2128,12.1,126,140
noahpinion,2022-09-22,2248,11.2,64,124
noahpinion,2022-09-24,2389,12.3,31,82
noahpinion,2022-09-25,3299,14.6,32,98
noahpinion,2022-09-26,2299,8.2,95,93
noahpinion,2022-09-27,2268,9.8,35,94
noahpinion,2022-12-10,5850,13.4,48,125
noahpinion,2022-09-29,1954,8.0,29,69
noahpinion,2022-09-30,2948,12.3,189,168
noahpinion,2022-10-02,2227,10.6,124,181
noahpinion,2022-10-03,1928,9.1,9,76
noahpinion,2022-10-04,2067,8.8,105,148
noahpinion,2022-10-06,1886,12.0,157,216
noahpinion,2022-10-08,1613,11.2,59,102
noahpinion,2022-10-09,2221,9.5,27,79
noahpinion,2022-10-11,2836,9.3,180,223
noahpinion,2022-10-12,3038,9.9,21,64
noahpinion,2022-10-14,1531,11.3,94,73
noahpinion,2022-10-16,1961,10.6,162,221
noahpinion,2022-10-17,1284,13.0,63,210
noahpinion,2022-10-19,1981,10.8,106,140
noahpinion,2022-10-20,2352,11.7,74,111
noahpinion,2022-10-21,1733,10.5,105,126
noahpinion,2022-10-22,2334,11.4,44,82
noahpinion,2022-11-05,1615,9.4,138,144
noahpinion,2022-10-24,2857,7.2,225,170
noahpinion,2022-10-26,3229,12.1,129,400
noahpinion,2022-10-27,2998,10.4,37,100
noahpinion,2022-10-29,1760,10.9,37,144
noahpinion,2022-11-01,1426,9.7,85,243
noahpinion,2022-10-31,1638,10.6,94,142
noahpinion,2022-11-02,2510,12.2,102,162
noahpinion,2022-11-03,1744,9.2,69,111
noahpinion,2022-11-08,3577,10.4,67,154
noahpinion,2022-11-07,2623,12.4,79,125
noahpinion,2022-11-09,2155,10.0,41,169
noahpinion,2022-11-12,2403,11.1,93,176
noahpinion,2022-11-11,1617,11.1,76,187
noahpinion,2022-11-13,2018,11.3,56,135
noahpinion,2022-11-15,2923,10.5,25,129
noahpinion,2022-11-16,1443,9.9,138,154
noahpinion,2022-11-18,1898,8.7,103,197
noahpinion,2022-11-19,2694,9.8,51,88
noahpinion,2022-11-21,2150,11.0,55,105
noahpinion,2022-12-05,2861,9.5,34,106
noahpinion,2022-11-22,2064,10.1,29,120
noahpinion,2022-11-24,2130,9.4,40,141
noahpinion,2022-11-26,2477,10.7,49,170
noahpinion,2022-11-27,3091,8.9,30,154
noahpinion,2022-11-28,2194,12.5,44,134
noahpinion,2022-11-30,1878,11.8,45,112
noahpinion,2022-11-29,2812,10.6,77,122
noahpinion,2022-12-01,3108,11.2,103,242
noahpinion,2022-12-03,2657,11.2,60,149
noahpinion,2022-12-04,1825,11.9,76,129
noahpinion,2022-12-07,2934,8.3,64,90
noahpinion,2022-12-12,2319,10.9,101,213
noahpinion,2022-12-08,1919,12.5,99,146
noahpinion,2022-12-11,114,6.0,0,54
noahpinion,2022-12-13,5417,10.1,46,135
noahpinion,2022-12-15,2257,9.2,29,94
noahpinion,2022-12-16,2459,10.2,118,387
noahpinion,2022-12-19,2546,10.7,41,93
noahpinion,2022-12-20,2229,10.0,59,143
noahpinion,2022-12-21,2201,9.6,78,121
noahpinion,2022-12-23,3026,11.2,25,107
andrewsullivan,2020-07-17,495,13.0,0,1
andrewsullivan,2020-07-24,5014,9.6,0,6
andrewsullivan,2020-07-31,2300,7.3,0,2
andrewsullivan,2020-07-24,316,7.8,1,3
andrewsullivan,2020-07-31,5544,9.6,0,79
andrewsullivan,2020-08-07,4867,10.2,0,5
andrewsullivan,2020-08-07,1659,9.9,0,1
andrewsullivan,2020-08-14,2333,9.6,0,1
andrewsullivan,2020-08-21,2249,8.9,0,1
andrewsullivan,2020-08-28,4599,10.8,0,36
andrewsullivan,2020-08-28,2545,7.4,0,1
andrewsullivan,2020-09-01,1775,10.6,0,4
andrewsullivan,2020-09-04,4324,9.3,0,4
andrewsullivan,2020-09-04,2827,8.1,0,1
andrewsullivan,2020-09-11,2198,8.7,0,1
andrewsullivan,2020-09-11,4088,10.1,0,10
andrewsullivan,2020-09-18,4303,10.4,0,12
andrewsullivan,2020-09-18,2968,7.8,0,1
andrewsullivan,2020-09-25,4108,9.5,0,7
andrewsullivan,2020-09-25,2173,8.5,0,3
andrewsullivan,2020-10-02,3594,9.6,0,1
andrewsullivan,2020-10-02,2439,8.9,0,1
andrewsullivan,2021-11-26,2520,9.4,0,96
andrewsullivan,2020-10-09,3148,10.5,0,17
andrewsullivan,2020-10-09,2903,8.7,0,1
andrewsullivan,2020-10-16,2528,8.1,0,1
andrewsullivan,2020-10-16,4006,9.7,0,127
andrewsullivan,2020-10-23,4059,10.3,0,42
andrewsullivan,2020-07-04,2757,9.6,0,5
andrewsullivan,2020-10-23,2394,8.0,0,1
andrewsullivan,2020-10-30,3458,10.4,0,73
andrewsullivan,2020-10-30,2043,8.5,0,9
